번호,URL,category,task,regionParam,expectedKeyword,statusCode,title,titleStatus,h1,h1Status,canonical,canonicalStatus,descriptionStatus,noindexStatus,businessCardCount,businessCardStatus,nearbyLinkCount,relatedTaskLinkCount,internalLinkStatus,faqCount,faqStatus,imageAltStatus,forbiddenTextStatus,issueSummary,finalStatus
393,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=waterproof-leak&amp;task=rooftop-waterproofing,waterproof-leak,rooftop-waterproofing,서울 은평구 신사동,신사동,200,신사동 옥상방수 업체 찾기 | 동네책자,PASS,신사동 옥상방수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=waterproof-leak&task=rooftop-waterproofing,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
394,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=waterproof-leak&amp;task=roof-waterproofing,waterproof-leak,roof-waterproofing,서울 은평구 신사동,신사동,200,신사동 지붕방수 업체 찾기 | 동네책자,PASS,신사동 지붕방수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=waterproof-leak&task=roof-waterproofing,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
395,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=waterproof-leak&amp;task=rain-leak,waterproof-leak,rain-leak,서울 은평구 신사동,신사동,200,신사동 빗물누수 업체 찾기 | 동네책자,PASS,신사동 빗물누수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=waterproof-leak&task=rain-leak,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
396,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=waterproof-leak&amp;task=exterior-leak,waterproof-leak,exterior-leak,서울 은평구 신사동,신사동,200,신사동 외벽누수 업체 찾기 | 동네책자,PASS,신사동 외벽누수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=waterproof-leak&task=exterior-leak,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
397,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=waterproof-leak&amp;task=rooftop-leak,waterproof-leak,rooftop-leak,서울 은평구 신사동,신사동,200,신사동 옥상누수 업체 찾기 | 동네책자,PASS,신사동 옥상누수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=waterproof-leak&task=rooftop-leak,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
398,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=window-caulking&amp;task=window-caulking-task,window-caulking,window-caulking-task,서울 은평구 신사동,신사동,200,신사동 창틀코킹 업체 찾기 | 동네책자,PASS,신사동 창틀코킹 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=window-caulking&task=window-caulking-task,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
399,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=window-caulking&amp;task=window-leak,window-caulking,window-leak,서울 은평구 신사동,신사동,200,신사동 창틀누수 업체 찾기 | 동네책자,PASS,신사동 창틀누수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=window-caulking&task=window-leak,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
400,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=window-caulking&amp;task=window-silicon,window-caulking,window-silicon,서울 은평구 신사동,신사동,200,신사동 창틀실리콘 업체 찾기 | 동네책자,PASS,신사동 창틀실리콘 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=window-caulking&task=window-silicon,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
401,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=window-caulking&amp;task=chassis-silicon,window-caulking,chassis-silicon,서울 은평구 신사동,신사동,200,신사동 샷시실리콘 업체 찾기 | 동네책자,PASS,신사동 샷시실리콘 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=window-caulking&task=chassis-silicon,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
402,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=window-caulking&amp;task=window-rain-leak,window-caulking,window-rain-leak,서울 은평구 신사동,신사동,200,신사동 빗물누수 업체 찾기 | 동네책자,PASS,신사동 빗물누수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=window-caulking&task=window-rain-leak,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
403,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=elastic-coating&amp;task=elastic-coating,elastic-coating,elastic-coating,서울 은평구 신사동,신사동,200,신사동 탄성코트 업체 찾기 | 동네책자,PASS,신사동 탄성코트 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=elastic-coating&task=elastic-coating,PASS,PASS,PASS (noindex 없음),2,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
404,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=elastic-coating&amp;task=elastic-coating-work,elastic-coating,elastic-coating-work,서울 은평구 신사동,신사동,200,신사동 탄성코트시공 업체 찾기 | 동네책자,PASS,신사동 탄성코트시공 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=elastic-coating&task=elastic-coating-work,PASS,PASS,PASS (noindex 없음),2,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
405,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=elastic-coating&amp;task=veranda-elastic-coating,elastic-coating,veranda-elastic-coating,서울 은평구 신사동,신사동,200,신사동 베란다탄성코트 업체 찾기 | 동네책자,PASS,신사동 베란다탄성코트 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=elastic-coating&task=veranda-elastic-coating,PASS,PASS,PASS (noindex 없음),2,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
406,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=elastic-coating&amp;task=laundry-room-elastic-coating,elastic-coating,laundry-room-elastic-coating,서울 은평구 신사동,신사동,200,신사동 세탁실탄성코트 업체 찾기 | 동네책자,PASS,신사동 세탁실탄성코트 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=elastic-coating&task=laundry-room-elastic-coating,PASS,PASS,PASS (noindex 없음),2,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
407,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=elastic-coating&amp;task=apartment-elastic-coating,elastic-coating,apartment-elastic-coating,서울 은평구 신사동,신사동,200,신사동 아파트탄성코트 업체 찾기 | 동네책자,PASS,신사동 아파트탄성코트 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=elastic-coating&task=apartment-elastic-coating,PASS,PASS,PASS (noindex 없음),2,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
408,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&amp;cat=elastic-coating&amp;task=elastic-coating-company,elastic-coating,elastic-coating-company,서울 은평구 신사동,신사동,200,신사동 탄성코트업체 업체 찾기 | 동네책자,PASS,신사동 탄성코트업체 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%82%AC%EB%8F%99&cat=elastic-coating&task=elastic-coating-company,PASS,PASS,PASS (noindex 없음),2,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
409,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=waterproof-leak&amp;task=exterior-waterproofing,waterproof-leak,exterior-waterproofing,서울 은평구 증산동,증산동,200,증산동 외벽방수 업체 찾기 | 동네책자,PASS,증산동 외벽방수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=waterproof-leak&task=exterior-waterproofing,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
410,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=waterproof-leak&amp;task=rooftop-waterproofing,waterproof-leak,rooftop-waterproofing,서울 은평구 증산동,증산동,200,증산동 옥상방수 업체 찾기 | 동네책자,PASS,증산동 옥상방수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=waterproof-leak&task=rooftop-waterproofing,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
411,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=waterproof-leak&amp;task=roof-waterproofing,waterproof-leak,roof-waterproofing,서울 은평구 증산동,증산동,200,증산동 지붕방수 업체 찾기 | 동네책자,PASS,증산동 지붕방수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=waterproof-leak&task=roof-waterproofing,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
412,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=waterproof-leak&amp;task=rain-leak,waterproof-leak,rain-leak,서울 은평구 증산동,증산동,200,증산동 빗물누수 업체 찾기 | 동네책자,PASS,증산동 빗물누수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=waterproof-leak&task=rain-leak,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
413,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=waterproof-leak&amp;task=exterior-leak,waterproof-leak,exterior-leak,서울 은평구 증산동,증산동,200,증산동 외벽누수 업체 찾기 | 동네책자,PASS,증산동 외벽누수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=waterproof-leak&task=exterior-leak,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
414,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=waterproof-leak&amp;task=rooftop-leak,waterproof-leak,rooftop-leak,서울 은평구 증산동,증산동,200,증산동 옥상누수 업체 찾기 | 동네책자,PASS,증산동 옥상누수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=waterproof-leak&task=rooftop-leak,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
415,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=window-caulking&amp;task=window-caulking-task,window-caulking,window-caulking-task,서울 은평구 증산동,증산동,200,증산동 창틀코킹 업체 찾기 | 동네책자,PASS,증산동 창틀코킹 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=window-caulking&task=window-caulking-task,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
416,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=window-caulking&amp;task=window-leak,window-caulking,window-leak,서울 은평구 증산동,증산동,200,증산동 창틀누수 업체 찾기 | 동네책자,PASS,증산동 창틀누수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=window-caulking&task=window-leak,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
417,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=window-caulking&amp;task=window-silicon,window-caulking,window-silicon,서울 은평구 증산동,증산동,200,증산동 창틀실리콘 업체 찾기 | 동네책자,PASS,증산동 창틀실리콘 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=window-caulking&task=window-silicon,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
418,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=window-caulking&amp;task=chassis-silicon,window-caulking,chassis-silicon,서울 은평구 증산동,증산동,200,증산동 샷시실리콘 업체 찾기 | 동네책자,PASS,증산동 샷시실리콘 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=window-caulking&task=chassis-silicon,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
419,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=window-caulking&amp;task=window-rain-leak,window-caulking,window-rain-leak,서울 은평구 증산동,증산동,200,증산동 빗물누수 업체 찾기 | 동네책자,PASS,증산동 빗물누수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=window-caulking&task=window-rain-leak,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
420,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=elastic-coating&amp;task=elastic-coating,elastic-coating,elastic-coating,서울 은평구 증산동,증산동,200,증산동 탄성코트 업체 찾기 | 동네책자,PASS,증산동 탄성코트 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=elastic-coating&task=elastic-coating,PASS,PASS,PASS (noindex 없음),2,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
421,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=elastic-coating&amp;task=elastic-coating-work,elastic-coating,elastic-coating-work,서울 은평구 증산동,증산동,200,증산동 탄성코트시공 업체 찾기 | 동네책자,PASS,증산동 탄성코트시공 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=elastic-coating&task=elastic-coating-work,PASS,PASS,PASS (noindex 없음),2,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
422,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=elastic-coating&amp;task=veranda-elastic-coating,elastic-coating,veranda-elastic-coating,서울 은평구 증산동,증산동,200,증산동 베란다탄성코트 업체 찾기 | 동네책자,PASS,증산동 베란다탄성코트 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=elastic-coating&task=veranda-elastic-coating,PASS,PASS,PASS (noindex 없음),2,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
423,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=elastic-coating&amp;task=laundry-room-elastic-coating,elastic-coating,laundry-room-elastic-coating,서울 은평구 증산동,증산동,200,증산동 세탁실탄성코트 업체 찾기 | 동네책자,PASS,증산동 세탁실탄성코트 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=elastic-coating&task=laundry-room-elastic-coating,PASS,PASS,PASS (noindex 없음),2,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
424,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=elastic-coating&amp;task=apartment-elastic-coating,elastic-coating,apartment-elastic-coating,서울 은평구 증산동,증산동,200,증산동 아파트탄성코트 업체 찾기 | 동네책자,PASS,증산동 아파트탄성코트 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=elastic-coating&task=apartment-elastic-coating,PASS,PASS,PASS (noindex 없음),2,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
425,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&amp;cat=elastic-coating&amp;task=elastic-coating-company,elastic-coating,elastic-coating-company,서울 은평구 증산동,증산동,200,증산동 탄성코트업체 업체 찾기 | 동네책자,PASS,증산동 탄성코트업체 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%A6%9D%EC%82%B0%EB%8F%99&cat=elastic-coating&task=elastic-coating-company,PASS,PASS,PASS (noindex 없음),2,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
426,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%88%98%EC%83%89%EB%8F%99&amp;cat=waterproof-leak&amp;task=exterior-waterproofing,waterproof-leak,exterior-waterproofing,서울 은평구 수색동,수색동,200,수색동 외벽방수 업체 찾기 | 동네책자,PASS,수색동 외벽방수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%88%98%EC%83%89%EB%8F%99&cat=waterproof-leak&task=exterior-waterproofing,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
427,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%88%98%EC%83%89%EB%8F%99&amp;cat=waterproof-leak&amp;task=rooftop-waterproofing,waterproof-leak,rooftop-waterproofing,서울 은평구 수색동,수색동,200,수색동 옥상방수 업체 찾기 | 동네책자,PASS,수색동 옥상방수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%88%98%EC%83%89%EB%8F%99&cat=waterproof-leak&task=rooftop-waterproofing,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
428,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%88%98%EC%83%89%EB%8F%99&amp;cat=waterproof-leak&amp;task=roof-waterproofing,waterproof-leak,roof-waterproofing,서울 은평구 수색동,수색동,200,수색동 지붕방수 업체 찾기 | 동네책자,PASS,수색동 지붕방수 업체 찾기,PASS,https://dongnebook-01.vercel.app/landing.html?reg=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%88%98%EC%83%89%EB%8F%99&cat=waterproof-leak&task=roof-waterproofing,PASS,PASS,PASS (noindex 없음),1,PASS,8,5,PASS,5,PASS,PASS,PASS,없음,PASS
